text;emotion
terima kasih barang nya nyampe dengan selamat, mungkin next nya minta pake bublewrap kali yak biar ga gonjreng banget gt cm masih aman sih untuk musim ujan kek hari gini, bahan nya cakep, nyaman juga, model ya cakep dah, sol manteb dan mudah2an awet ampe tipis nanti 🤣, ukuran ngepas aja tuh masih ada napas buat si jempol gerak2, jadi ga kegedean ama ga kekecilan juga pas nyobain, terima kasih min dan abang kurir, sukses dan sehat selalu min 🙏🏻;senang
Barang bagus Bentuk dan ukuran: Bagus rapi,pas;senang
"model nya standar, build quality nya pemakaian 3 hari masih normal, tadi ga sengaja kakin ketekuk pas pake sepatu ini tapi pas cek kondisi masih aman dan nyaman dipake, di area genangan air sampe area tanah basah/licin masih nyaman... bagian bawah basah juga gak bikin sepatu licin.  sama kalo boleh masih saran mending logo ""local pride"" nya ganti aja sama logo yang bikin value ni brand makin bagus";senang
Mantab barang keren ori gak kecewa saya udah beli ke 2 kalinya.  Saran aja sich pakingnya kasih Bablewarp biar lebih aman dusnya overal MANTAP TOP BANGET Bentuk dan ukuran: Ok Aroma: Bau sepatu baru Daya tahan pakai: Awet;marah
Daya tahan pakai: sangat cocok Warna: bagus Aroma: harum Bentuk dan ukuran: baik;senang
keren mantapp desainnya oke, gak berarti dan nyaman dipake nya;netral
Cihuyyy bgus bet nih sepatu produk lokal emng ga kalah ama produk luar dri segi bahan dan tampil kece sih😁😋;netral
Bentuk dan ukuran: pas dikaki Aroma: tidak ada Daya tahan pakai: aman buat daily Warna: keren;senang
Produk bagus, makin bagus dari yg versi sebelumnya;senang
memuaskan seperti biasa. ukuran pas. kualitas mantap. harga ramah dikantong. model keren.;senang
Sesuai dengan pesanan cuman kemasannya agak kurang aman tapi ok;senang
Bentuk dan ukuran: bagus sesuai Aroma: wangi Daya tahan pakai: semoga awet Warna: bagus;senang
harga murah kualitas kelas atas,bagus gk nyangka moga awet,asli cakep keren;netral
Pengirimnan cepat, packing rapih, ukuran pas, kualitas mantapnyooohh;senang
barang datang dengan aman dan cepat kualitas sepatu sesuai dengan deskripsi mantap kak semoga awet untuk jangka panjang;senang
Pengiriman cepat, barang lumayan bagus, cuma sedikit kurang rapi dalam pengerjaan finishing sepatunya;senang
bagus tapi sayang ny Peking ny kurang harus di bungkus ny hitam tapi ini transparan banget;senang
Recommended seller respon cepat barang sesuai pesanan;senang
"sudh sampai, cocok banget di kaki, jarang"" ada ukuran yg besar tapi nyaman";marah
kereen ternyata aslinya.  murah tapi ga murahan.. terima kasih aerostreet;netral
pesanannya sesuai yg diinginkan..bahannya bagus..respon penjual cepat..pengiriman. tepat sesuai estimasi overall keren puolll;senang
Bentuk dan ukuran: 44,sesuai Warna: cocok untuk anak sekolah SEMOGA AWET;senang
Baguss ada noda dikit gpp;sedih
Warna: Realpick sesuai gambar Bentuk dan ukuran: Pas bngt dipakai! Nyaman,, Pengiriman! Satset;netral
keren sesuai sama yg di gambar;netral
Dengan harga segitu oke sih, tapi perlu di perhatikan lagi soal quality nya ini bagian outsole sobek tapi masih bisa lolos sampai kejual🥲;netral
Bentuk dan ukuran: Pas nyaman di pakai Aroma: Harum Sesuai pesanan, 👍  Bagus banget gilaa;senang
model bagus , alas tebel , pengiriman cepat sampai lebih cepat dari estimas;senang
Warna: Ok sesuai yang dipesan Aroma: Baunya sepatu baru ori;marah
Pembelian kesekian kalinya Seperti biasa dus penyok, tp sepatu keren, pengiriman cepatt, ukuran cocok. terima kasih;marah
model casual, alas kaki empuk, jahitan rapi;netral
Paket nya sesuai dan sangat bagus, ukuran nya juga sesuai;senang
Aerostreet terbaik lah Bentuk dan ukuran: Bagus dan pas Aroma: Santan kelapa wkwkwk Daya tahan pakai: Belum diuji karna baru dateng Warna: Hitam putih;senang
Barang sampai dengan baik tidak ada kerusakan ukuran produk sesuai dan sangat memuaskan, terimakasih aerostreet semoga semakin jaya kedepannya.;senang
Bagus desain nya juga mantap cocok lah buat yang mau pegi liburan... Tpi ya agak kegedean dkit sih gpp lah saya juga yg salah mesen nomer😅😅;marah
Ukuran pas, di pakai nyaman, model keren...;netral
Barang sudah sampai pengiriman cepat pesan kemarin hari ini udah dateng, dan sesuai deskripsi, ukuran pas;senang
Bentuk dan ukuran: bagus dan pas Aroma: harum;senang
Bentuk dan ukuran: Sangat pas Warna: Bagus Produk Aero street memang bagus. Toko favorit dan langganan saya, Bangga produk lokal 💪💪👍👍;senang
Pemesanan yg ke 5, selama ini tidak pernah mengecewakan.  Alas yg sekarang tipis bgt... Sampe datang kondisi sudah bolong. Klo gini kena air dikit mresep dong...;marah
selalu bagus produk dari aerostreet 👍🔥 Bentuk dan ukuran: keren, pas juga Warna: hitam, bagus;senang
Bagus cuma samping” sol sisa” kurang di cut biar tapi;senang
ok lah , cuma minus jahitannya keluar keluar + ini jahitan di sol nya gimmick;netral
Sepatu ini melebihi ekspetasi saya,size nya fit bnget di kaki,sesuai selera saya,sepatunya juga bner2 nyaman bro;netral
ukuranya pas di aku yang biasanya pake 39 barangnya bagus, ga ada kerusakan, realpict 🙌👍;senang
modelnya keren. karetnya empuk. alasnya empuk. bahannya lebih lembut. cepet juga pengirimnya;senang
kualitas mantap, sesuai sama harga, ukuran nge pas wkwk untung ndk salah pilih nomor;marah
pengiriman si cepat terus barangnya sesuai pesanan;senang
cakep buat ootd. ngafe atau main.kmn. dgak kalah ama merk v*ns thanks;netral
Pengiriman cepet, suka sama sepatunya, kardusnya agak penyok tapi gamasalah ❤️❤️;netral
Bagus sepatunya sesuai pesanan,ukuran pas;senang
keren banget pas di kaki harga terjangkau dan gratis ongkir ke kalimantan, mantap 👍;netral
Ukuran pas desain bagus mantap aerostreet;senang
Diluar ekspektasi ssihhh, selaly support produk lokal ya gusy;netral
baguss, ringannn. mantappp pokok nya mah klo soal produk lokal satu ini;netral
Warnanya pekat, bagus. Cocok untuk kerja ataupun buat hangout dan outfit casual;senang
Bagus, sesuai ekpetasi nyaman lagi, ga mengecewakan dah;netral
baguss bgttt, hadiah buat adekkkuu nexttime bakalan order lg disiniii thankyouu❤;senang
Seperti biasa , Aerostreet gak pernah ngecewain,, pas mantab dan keren cuma paking nya gak ada buble warp skrg😌 tapi ya sudah lah yg penting aman sampe tmtp no cacat;senang
Bagus banget sepatunya mantap bang👍;netral
Alhamdulillah ini k2x beli sepatu d toko ini.. selalu suka sama alasnya yg tebal.. barangnya juga bagus, harga nya yg murah.. recommend deh pokonya;senang
Biasanya anak pakai 37 ini sengaja beli 38 kirain kegedean ternyata ngepass bgt;senang
Alhamdulillah sepatu Aerostreetnya sudah sampai,sepatu nya bagus banget buat sekolah apa lg buat jln2 bagus banget, anakq suka banget ini beli yg kedua kali nya;senang
Aku suka lokalan punya bahan adem, tp nyesel beli nya terburu2 payment di 257rb.. ehh bsok nya beli 3barang yg sama cuma 237rb😭;netral
Alhamdulillah puas...... Barange ori, semoga awet....;senang
tepat waktu datang nya,,barang nya pun lumayan;senang
Sepatunya Bagus Dan Bahannya Juga Oke Cocoklah Untuk Dipakai Jalan Jalan mantap untuk Aerostrett;senang
Bentuk dan ukuran: Bentuknya bagus, ukurannya kurang pas dengan kaki saya Daya tahan pakai: Bagus Warna: Bagus;senang
Sepatu nya keren udh nyampe bagus.. Nyaman jg di pakai... Pasti beli lg ah..;senang
Pengiriman sesuai jadwal produk sesuai deskripsi seller amanah Bentuk dan ukuran: Pas Warna: Variatif Daya tahan pakai: Semoga awet;netral
"Perdana makee sepatu Aerostreet,barang datang sesuai pesanan 😍,inimah sepatuu rasaa 500k😍,hargaa 150k udahh dapett spekk mewahhh dimana lagii kaloo bukan dii Aerostreet,inii sii bakal jadii langganan 😍, yang mau beli jangan ragu"" produk tidak mengecewakan dijamin😍😍😍";sedih
overall bagus, ukuran pas, bentuknya keren, dan yang paling keren, proses dan pengirimannya cepat, baru beli jumat, sabtu sore sudah sampe rumah, keren aerostreet;senang
Bagus bangett walaupun ukuran 39 biasanya aku 40-41 tpi masih tetep muat dan masih ada ruang buat kaki ehehe;senang
Agak kecewa nih sama yang sekarang kualitas menurun, sepatu belum 1 bulan udah pada copot lemnya Daya tahan pakai: Kurang banget pada copot lemnya;sedih
Kualitas sesuai dengan harga, sudah cukup bagus namun ada beberapa yg sedikit lagi diperbaiki pada bagian finishing, masih ada yg belepotan, seandainya itu diperbaiki beh ni sepatu keliatan nya pasti rapi, bersih.;senang
Produk ok banget dan nyaman dipakai, hanya saran tolong packing nya lebih rapi dan kasih bubblewrap, karena bagian belakang kardusnya saya penyok banget. Tapi Alhamdulillah produk didalamnya masih aman dan bagus.  Thanks;senang
Bahan bagus Untuk sisi samping kurang rapih Tapi masih oke lah Semoga kedepannya lagi bisa lebih baik lagi;senang
Modelnya keren! Pas di badan & nyaman waktu dipake beraktivitas. Bahannya tebal tapi nggak gerah, kok.;netral
Modelnya keren! Pas di badan & nyaman waktu dipake beraktivitas. Bahannya tebal tapi nggak gerah, kok.;netral
Modelnya keren! Pas di badan & nyaman waktu dipake beraktivitas. Bahannya tebal tapi nggak gerah, kok.;netral
bahannya bagus jahitan rapi,, ukuran pas sangat cocok;senang
Sepatunya bagus, jaitannya rapi untuk harga segitu oke banget, sayang paketnya ngga di pakein bubble, untung paketnya gpp, thx seller;senang
Untuk bahan ok tapi ada sedikit kain kurang rapih dikit,tapi bagus kok untuk harga segini;senang
sepatunya bagus , ukurannya pas dikaki size 42.cuma pas masuk agak susah aj.bahan kanvasnya agak kasar tp okelah dg harga segitu.detailnya kalo bisa diperbaiki ada bagian sol yg mbleber;senang
Bentuk dan ukuran: size 41 sebenernya kurang leluasa pas di pake tapi overall cakep dan keren banget sepatunya, mungkin kalo mau checkout lagi yg model lain bisa ambil yg 42.. thank's AEROSTREET;netral
Bentuk dan ukuran: Pas Aroma: Pas Daya tahan pakai: Pas Warna: Pas;netral
Kualitas baik, ukuran sesuai, dipakai nyaman, pengiriman cepat;senang
sepatunya enak dipake insole empuk presisi kokoh pokonya mah next order lagi , semoga awet dan pengiriman nya mantap cepet banget cuma sehari haha , terimakasih seller tingkatkan dan pertahankan kualitasnya  🔥;netral
Model bagus dan nyaman, bentuk dan warna yg elegan. cuma sayang, ukuran 41 nya rada kecil. Tp sepatu ini sangat bagus. D rekomendasi kan utk beli.;senang
Mantap, ukurannya pas, saat dipakai, alas pijakan kaki nya lembut, Design nya pun sesuai dengan gambar. 👍;senang
Sesuai sih tapi kardus a penyok🤦‍♂️;netral
Merk ini mah gk pernah gagal Udah langganan banget beli merk inii pengiriman cuuepeet banget pulaa shiip;sedih
offer all ok sih.. untuk outsol bagian dalam klo bisa rongga nya d tutup atau insol nya di sesuaikan;netral
Ini gua dpt produk cacat atau emng kualitasnya jelek ya?? . Dibagian midsolenya bleweran begini ?? Trus baru dipake 2 hari udah lepas sebagian gini??? Hadeuhhh quality controlnya gimana ini??;marah
Bentuk dan ukuran: Pas Aroma: Wangi Daya tahan pakai: Kuat Warna: Sesuai Barangnya bagus;senang
model nya keren,,nyaman,,cuma untuk ukuran saya terlalu gede,,biasa size 42,,harus down size ke 41,,,tpi oke banget,,thx seller;netral
Bagusss bangettttt sesuai banget sama ekspektasi 😍;netral
2021 beli jhosse, 2025 ganti baru ke massive;netral
Pengiriman cepat sepatu bagus sesuai foto Tapi kurang rapi dikit;senang
enak bagian tumit ga sakit dan ukuranya pas;marah
Mantappp, sesuai ukuran..joss pokoke;netral
modelnya bagus,nyaman di pakai,ukuran sesuai,packing rapi;netral
Bentuk dan ukuran: Pas Aroma: Wangi Daya tahan pakai: Kuat Warna: ☀;senang
Mantap lh yg di bagian tumitnya pun udh gak ada kata²;netral
Sayang harusnya nomer 42 emng boleh tukar nomer kak;senang
model bagus dan sesuai gambar, pengiriman sesuai harapan dan pengemasan produk rapih;senang
Paket sudah sampey pengiriman cepat pengepakan lumayan barang sesuey expetasi;senang
Bagus pengiriman cepat, box tidak lecet;senang
Keren bgt sepatu nya, nyaman bgt di kaki, sangat reccomended..  Tq seller, tingkatkan lagi kualitas & pelayanan nya;senang
Datang dg selamatt aman,cepat, pokoknya the bestt untuk mas kurirnya sama seller, thxx;netral
barang bagus, nyaman dipakai, minus di packing aja;senang
mantap sesuai dengan ekspektasi ku, nggak kekecilan;netral
barang nya sesuai ekspektasi🤩 dateng nya juga cepet banget, pesen malem siang nya Dateng the best lah👍😻;netral
Gua udah beli ini yang warna putih sebelumnya. Enak dipake jalan.;netral
Barang nya bagus, paling ya paketnya rada lama nyampe aja sisa nya oke banget;senang
model bagus, ukuran pas, enak dipakai, solnya empuk;senang
Barang bagus cus anak ku suka dan pas ukuranya semoga awet👍;senang
Keren bgt nih ok gk kaleng² lah Aroma: Wangi baru Bentuk dan ukuran: Kiri pas kana agak seret;netral
Ringan Bentuk dan ukuran: Bentuk kece ukuran pas Warna: Bagus;senang
Kualitas nya bagus banget,jahitan rapih , pengiriman nya cepat,gx pernah kecewa sih kalo beli di Aerostreet;netral
Warna: hitam Bentuk dan ukuran: 41 harga ramah kualitas gak main main, emang gak nyesal belinya;senang
Sepatunya bagus banget ringan ndak berat tampilannya pun keren.;netral
Sepatu sudah diterima dan kondisi baik, ukuran pas, semoga enak dipakai dan awet;senang
Bagus dan sesuai dgn realpick ,ukuran nya pas dan nyaman dipakai;senang
model keren.nyaman dipakai.model sesuai dan ukuran pas.;netral
Mantap! Pas sesuai. Pengiriman cepat. Tengkyu!;senang
Okelah mantap, saran aja buat adminnya supaya ukurannya kalo bisa kayak di +1 gitu. Soalnya kemarin saya beli sepatu degan ukuran yang sama dia itu besar, sedangkan ini malah ngepass banget;netral
Pengiriman cepat, kardus tidak penyok, dan sepatunya pas buat panjang kaki ±25cm.;senang
Bentuk dan ukuran: Ukuran pas Aroma: Wangi karna blm di pake Daya tahan pakai: Semoga awet Warna: Hitam Putih Mantap udh 2xco tidak mengecewakan😋;marah
Bentuk dan ukuran: Pas Daya tahan pakai: Awet Warna: Hitam Aroma: Sepatu baru 🥳 Ayo beli, gak nyesel;netral
Mantap, harga murah tp ga murahan tp kualitas premium.;netral
model nya kren,cocok sekali d pke nya,ukuran nya pas banget;netral
Sesuai pesanan💯👍 Bentuk dan ukuran: Modelnya bagus ukuran pas;senang
Daya tahan pakai: awet banget Warna: bagus Bentuk dan ukuran: sesuai;senang
Sepatunya bagus, bahan nya juga bagus. Semoga awet;senang
Bentuk dan ukuran: Sepatu nya bagus warna karakter nya sesuai ukuran nya pas di kaki;senang
cocok pas di kaki, nyaman dan datang sesuai pesanan;marah
Bagus sepatunya, ukurannya juga pas. Semoga awet, terimakasih.;senang
Sangat puas, harga murah barang istimewa. terimakasih next beli lagi.;senang
selalu puas belanja disini. harga murah kualitas ga murahan;senang
Modelnya keren, pas di kaki dan bahanya tebal, pengirimanya cepat. Brand lokal rekomended 😁;senang
Cepat, kualitas bagus, tepat waktu, sesuai pesanan, keren pokoknyaa;senang
Dari jaman kuliah 2019 massive versi pertama masih ada, skrng versi 2 top smoga sama awetnya 👍🏻;netral
Bagus, paket sampai dengan baik Ukuran pas;senang
Seneng banget deh sesuai ekspektasi, gak nyesel deh pesen Aero,, pengiriman juga sat set kemarin pesen hari ini datang;netral
barang sudah sampai dan kualitas sesuai harga tapu cukup bagus dengan lokal pride;senang
barang cepat sampai, ukuran dan model sesuai yg dipesan, 1 hal saja yg saya keluhkan, insole sepatunya terlalu tinggi sehingga membuat sepatu terlalu pas pasan di saya;senang
PKT udh DTG..biasa pke no 42..trnyata trllu ngepas dkaki..hrs nya dlebihin no 43 Bentuk dan ukuran: Ssuai Daya tahan pakai: Blm dcoba Warna: Hitam plat putih Aroma: Tdk brbau;netral
ogheee mantap insole dan outsolenya empuk parahhh😋;netral
Mantap, barang sampai dengan selamat kualitas ok ukuran pas cocok banget...;marah
Bagus Bentuk dan ukuran: 31 Warna: hitam putih baguss banget sesuai banget sama di online cepet lagi Topp dah Aero street 😹;senang
bagus sesuai ekspektasi. produk lokal ter dabest, barang buat kado jadi gada fotonya wk;senang
Intinya bagus, sesuai sama pesanan, ukuranya pun sesuai dengan pesanan, tidak ada cacat di sepatunya, mantap lah aerostreet, terimakasih 🙏 Bentuk dan ukuran: 42;netral
sangat puas dengan sepatunya kualitas tidak diragukan lagi,sukses terus aerostreet;senang
bagus, pengiriman tidak lama, kualitas oke;senang
Mantap Bentuk dan ukuran: Pas Warna: Bagus dan rapi;senang
Produk dalam kondisi baik, real pict dan sesuai pesanan..;senang
Baguss banget sepatunya tapi sayangnya box nya hancurr sedih banget🥲;sedih
Aroma: Wangui Daya tahan pakai: Awet tt Warna: Hitam Keren cepat pula;senang
Pengiriman sangat cepat sekali, barang bagus;senang
Oke keren gak pernah nyesel. Udh yg ke 2xnya beli. Sukses trus buat produk lokal. Tingkatkan trus kwalitasnya. Untuk kaki yg biasa 37 makan 1 tingkat pasti pas🙏;netral
Alhamdulillah pesann udah nyampe,realpick,amn pengiriman,cocok,puas bgt.bagus sepatu nya;netral
Alhamdulillah paketnya cepet datang dan bagus bgt, semoga awet, terimakasih seller, terimakasih tiktok;senang
top pokonyaa cuman minesnya kasi kaos kaki gratis dong min haha😹;netral
barang bagus sesuai deskripsi, pengiriman tepat waktu;senang
pengitiman cepet g sepatuny ngecewain dah pokony Bentuk dan ukuran: bagus pas;senang
mendarat dengan aman barang bagus pengiriman cepat ukuran pas;senang
bagusss.. nyaman kayanya kalo dibawa jalan. pijakan nya lembut 👍🏻;senang
Paket sudah mendarat min Recoment si buat harga segitu udh bagus bnget dan nyaman Warna: Warna.a hitam.a juga bagus, rapi;senang
Sepatu nya bagus jahitan nya jg rapi. Mantap;senang
Di terima dg baik, kualitas aerostreet emang ga mengecewakan. Tapi pekingannya rusak, kurng estetik pas nyampe;marah
Sesuai yang di deskripsi, rekomended buat cari sepatu sekolah tapi masih keren;netral
baik sampai dengan selamat tidak ada yg cacat , pengirimin juga lumayan cepet;netral
Sepatunya kerenn,,pengirimin cepat,,baru pertama nyobain aero street semoga awett🙂;netral
Bentuk dan ukuran: mantap pas keren lah pokoknya;netral
Dari bahan bagus nih Aero street udah d sol jugaa;senang
Bentuk dan ukuran: Stylish dan ukuran pas Warna: Hitam;netral
Pengiriman lama Packinganya kurang rapi kardus nya sobek²dan penyok Barangnya sesui;netral
Mantap 👍 👍 👍 sesuai dengan yg di vidio.sukses terus buat tokonya;netral
GK BISA MOVE ON DRI AERO STREET.  Ini gue beli ke 5 kalinya, sepatu gue aeo stret berjejer di rak sptu anjayy krenn krenn sumpah makasih loh udh murahhj bangtt tapi kualitasnya gk kaleng kaleng dan superrr elegan banyak macamm, sampai saat ini ini produk yg jauhhh lebih gilaa kreenn pake bangtt.;senang
ukuran sesuai, warna dan type juga sesuai, terimakasih, smoga awet;netral
bguss size 41 kekecilan ternyata di aku;netral
"Bagus sekali, alasnya empuk, brand lokal tapi gk kaleng""👍";senang
pembelian kedua, bagus, cepat pengirimannya;senang
Bentuk dan ukuran: Pas Warna: Sesuai;netral
Goodddddd 🥰🔥🔥🔥 Shape and size: 41 Color: Massive black;netral
barang bagus, sol bagus. semoga awet dan tahan lama.;senang
sepatu sudh sampai dengan baik best dah;senang
Bentuk dan ukuran: Keren dan pas sizenya Warna: Sesuai;netral
ukur kaki dulu pakek penggaris klo bisa lebihin 2cm anggar longgar;sedih
Barang bagus sesuai dengan harga segitu sangat worth it👍;senang
langsung aku pake kerja tapi ngepres bnget uk nya saran ku yg mau beli tambahkan 1 ukuran misal biasa zize 40 ambil zize 41;netral
Bagus bgt kwalitas nya 👍👍👍👍 dah pesen beberapa kali;senang
Mantap paket cepet sampe barang sesuai pesanan seller gercep kurir juga cepet Makasih ya;netral
Thx you barang sdh sampai ya packing rapih, pengiriman juga cepat dan sesuai pesanan size 41;senang
Barang sudah sampai dan barang bagus sesuai dengan pesanan;senang
Diterima dangan baik, kwalitas ok;senang
Barang bagusnya dan pengirimannya cepat Mantap👍👍👍👍;senang
barang sampai berkualitas dan anak suka trima kasih;senang
Sudah langganan dengan sepatu produk aerostreet,sepatunya bagus2,awet tahan lama.;netral
Barang ke 4 dan Sepatu ke 3 beli d sini moga awet SPT yg kmr²;netral
barang sesuai dgn gambar. sepatunya bagus fan semoga awet;senang
mantap,tidak pernah mengecewakan. barang mendarat dengan sempurna, barang dan jumlah sesuai dengan pesenan, makasih seller dan kurir;netral
mantap sesuai order ,penjual sat set order pking kirim , terima barang ok;netral
Ga sesuai pesan warna hitam yang datang navy untung ukuran masih sesuai;netral
DI PERBAIKI LAGI YA AERO MASA 3 X PAKE DAH LEPAS LEMANYA;senang
Enak nyaman dipake. Pas lagi dikaki.;netral
Sesuai gambar;netral
nice barang sampai sesuai harga lah ya, model nya juga good;netral
untuk ukuran pas, cmn minus mimin nya aja. orang mau nambah yg d beli makanya mau d batalkan dlu. eh gk di setujui.  Alhasil y saya cmn beli 2 barang doank d sini. untuk lain kali kalo customer udah jelas alasannya ngapain mau d batalin. y tinggal d setujui aja apa susahnya. Barang ini adalah terakhir kalinya saya beli produk Aerostreet. males sama mimin nya gk mau ribet.;senang
wahh keren nih buat harga seratus ribuan, cakep solnya lumayan empuk, tinggi. Beli ukuran 40 pas banget di kaki gw yg panjangnya 25cm. Cintailah ploduk Indonesia ☝🏻;senang
Alhamdulillah pas, sepatu nya bagus, anaku suka... 🥰;senang
Semua produk aerostreet the best pokoknya;netral
Barang sudah di terima dengan sungguh sungguh haha mantab min bangga produk indonesia;senang
Bagus dan lembut enak di pakai terimakasih..;senang
luarrr biasaaa memuaskan, ukuran pas, semoga awet, so far so good;netral
keren banget sesuai pesanan dan ga nyesel next bakal order model lain nya 🥳;netral
Alhamdulillah paketannya dah nyampe...  Maaf telat ngasih ulasannya karena sibuk...  Sesuai pesenan sepatunya is the best 👍;netral
Bahan bagus dan nyaman, kualitas OK;senang
lupa ngevideo, tapii aslinya bagusss polll kokkk😻😻👍🏻👍🏻;netral
Alhamdullilah barang sesuai  Terimakasih;netral
Bagus barang nya sesuai cepat di antarkan;senang
Bahan sepatu keras gak nyaman di pakek;marah
Alhamdulillah paket sudah datang kemarin , cepet banget datengnya 🥰, terimakasih seller;netral
Bagus bangettt sepatunyaaa ini pembelian ke 2x. Dulu dh beli 2th yang lalu buat suami sampe skrg masih bagusss, ini beli buat adek semoga awettt;senang
barang nya bagus udah di coba empuk  semoga awet;senang
sesuai difoto nyaman dipakai ukuran las;netral
Sepatu nya bagus. Recomended banget. Makasih kak;senang
Barang rekomendet,bagus⭐⭐⭐⭐⭐;netral
Barang telah sampai tujuan, sepatunya bagus banget semoga cocok buat kerja;senang
Paket sudah sampai,pengiriman cepat,bagus👍👍;netral
real cuyy aero street pas ukuran nya mantap lah;netral
sip sesuai keren, nyaman jg d kaki;netral
sumpaaa sayaa sangattt sangat kecewaaa masaa sepatuu kayaa ginii kaliann gaa belii aduh rugi bangett 😫dan sepatuu ini keren bangett (TERIMAKASIH AERO STREET)🙏;senang
Lumayan kecewa sih saya tergocek awal beli harga 159 terus pas udah beli harga 137 dan itu pun aku lumayan sesak saat ku pakai karna aku udah nungu 2 bulan trus masi ga restock restock saya pun terpaksa beli ini;marah
Sepatunya bagus, Cuman pengiriman nya gagal terus jadi lama datangnya!;senang
bagus tpi depanya cacat engga mulus;netral
Barangnya pas, nyaman. Semoga awet..;netral
Ada yang menguning di bagian solnya;netral
Bagus, nyaman juga di pakainya;senang
Sepatutnya mantap, empuk, enak di pakai.;netral
Warna: Sesuai Bentuk dan ukuran: Pas;netral
Alhamdulillah yg Dateng sesuai pesanan ... Sesuai dengan picture nya ... Terimakasih seller;netral
Sepatu lumayan bagus..ukuran dan warna sesuai pesanan;netral
Dan Yap, pasti kardusnya penyok.;netral
Sesuai pesanan. Untuk anak sekolah. Semoga Awet;senang
Ukuran pas warna juga hitam pekat moga awet baru pertama kali beli;netral
Baguss banget.... Langsung beli 3 buat sekeluarga..;senang
pengiriman cepat sampai ditujuan, semoga awett dan tahan lama;senang
Bagus sesuai pas dikaki pengiriman cepat;senang
Alhamdulillah barangnya udh smpe guys, mantul pkonya 👍😎;netral
Produk lokas GK pernah salah,, mantap guyss. Jangan lupa beli, worth it bgt !!!!!;marah
sepatunya bagus dan berkualitas;senang
Alhamdulilah so far so good, sukses utk aerostreet;netral
Pas bagus sekali untuk pesanan ini;senang
Produk, sesuai pesanan, kurir ramah👍;senang
d kaki pas nyamn d pkek rekomen bagus;senang
Real pict... Pengirimanx juga cpt bgt...;netral
sangat baguss cocok buat anak sekolah;senang
sangat memuaskan tidak pernah kecewa;sedih
Barang sesuai ,bahan bagus;senang
bagus, desain keren adik saya suka;senang
Bagus , suka . Ini ke 2 kali nya beli aero;senang
Kece Badaii...,ganteng banget sepatu, next mau order lagi;netral
Alhamdulillah sepatunya sudah sampai sesuai pesanan, Adik minta beli ke2 kalinya soalnya sepatu yg 1 sdh robek. Terus berkarya. Terima kasih;netral
modelnya bagus seperti di gambar;senang
Barangnya bagus..sesuai dengan digambar;netral
Cakep bangeeeeettttt.... Iiihhh kereeennn.. makasiiihhh,, mau langgganan deh;netral
worth it untuk harga segini, dan semoga awett;netral
Design sepatu nya bagus, minimalis;senang
Keren kak sesuai dengan yg dimauin anak , berkah sll & smg awet barangY....👍👍🥰;senang
Mantab Mantab Pokoknya Mantap Kualitasnya;netral
Barang bagus sesuai, 👍👍👍;senang
Enak di pakai jahitannya rapi lagi;netral
keren banget sepatunya, bahannya bagus, nyaman di pakai untuk kerja, dengan harga yangg murah dapat kualitas sepatu kayak brand luar yang harganya jutaan;senang
mantap, tpi kotaknya remuk🗿;netral
Bentuk dan ukuran: Pass Warna: Hitam;netral
keren bagus mantap pokonya modelnya........;senang
Bentuk dan ukuran: Bagus ukuran pas Aroma: Wangi masih baru Daya tahan pakai: belum tau Warna: Sesuai gambar (sesuai ekspektasi);senang
Pertama kali lihat sepatunya, memang terlihat bagus, ternyata emang sebagus itu, pas dipakai juga enak, outsolenya itu kerasa ngerekat bgt di lantai jadinya ga kerasa licin;senang
Nice langsung aku pakai mantapp banget, dan Next beli lagi;netral
Mendarat dengan selamat, sol cukup tebal, bagian dalam bertekstur halus, nyaman digunakan;netral
Bentuk dan ukuran: sesuai,pas;netral
Sepatu sudah saya terima dengan cepat dan aman, masih agak keras pas dicoba pakai tapi ya namanya juga sepatu baru. Design cukup keren, tidak kalah kalau dibandingkan dengan brand-brand lainnya. Pengiriman cukup cepat dan sesuai dengan perkiraan namun pas saya terima boxnya agak remuk tapi sepatunya masih aman. Sepatu yang saya terima juga sesuai dengan spesifikasi yang diberikan oleh seller. Recommended seller.;senang
Sepatu nya bagus tapi ada sedikit masalah di bagian insolnya gak ke lem semua jadi aku kasih bintang 4;senang
Sesuai ekspektasi, nais👌;netral
Bentuk dan ukuran: ukuran sesuai,bentuk desain bagus sih Daya tahan pakai: cukup awet Warna: bagus warna hitam pekat;senang
overall enak dipake, cuman sol sepatunya keras. mungkin terkait sol dibuat lebih empuk didalam dengan nambah ruang dikit aja biar bisa ditambah busa atau apa gitu biar empuk. soalnya kalo jalan rasanya kurang convenient lama lama pegel.;marah
Barang sudah sampai dengan aman mungkin karena bahannya yang memang sedikit tebal jadi sesak padahal sudah saya lebihi. Sedikit saran untuk yang mau pesan dilebihi 2/3 cm. Dan juga untuk packaging mungkin bisa di beri bubble wrap karena box penyok meskipun isi di dalamnya aman.;senang
Barang Bagus, Sesuai dan Pas;senang
Kalau dari kualitas bahannya, mungkin aerostreet nggak bisa diragukan lagi. sayangnya, ada ketidakselarasan antara stok yang tertera di aplikasi sama di gudang. sehingga ketika pesanan sudah dikonfirmasi, baru diinfokan kalau stoknya tidak ada. menurut saya itu fatal, karena sebelumnya pasti kita sudah mencari-cari sepatu dan membandingkannya sebelum membeli.;sedih
