text;emotion
Bahan bagus dan lumayan tebal tapi sayangnya sedikit menyusut setelah di cuci 1x. Disarankan beli 1 ukuran lebih besar.;senang
Bagus,mudah2an awet;netral
Mantap pas bahan tebal pengiriman cepat;senang
kekecilan;netral
Ukuran 42 , panjangnya kakinya pas ,Tpi ga muat masuk;netral
Good;senang
Barang nya diterima baik, aku suka kemasannya lucu & botol nya punya kualitas bagus, tapi sayangnya wangi nya ini bukan tipe aku :(, aroma nya terlalu kuat di hidung aku, ini parfum kalau mau di pake cowo aku rasa masih bisa, dan ini tipe parfum yang kalau orang nya udh pergi bau nya masih ada.;senang
"Kaos yang warna hitam ukuran L sangat kebesaran,
Tidak seperti biasanya, padahal saya sudah beberapa kali beli sangat cocok.

Kemarin beli ukuran L dah kyak dabil Xll 😂. Kalau kain sablon dll masih sama bagusnya";senang
Harusnya update stok kalau memang kosong jangan asal kirim. pesan hoodie oversize warna hitam stoknya gak ada tapi maksain ngirim warna yang beda. malah di kirim warna putih. kapok saya beli aerostreet.;sedih
"Terima kasih seller, kualitas bahan tebal dgn harga segitu loh. bahan kaos tidak gerah sih di first impression 😋 

Saya titip untuk Jasa Kirimnya agak kurang beres, saya dpt WA kalau pesanan saya tertukar dgn kaos kaki, saya konfirmasi ke TikTok dong buat pastikan, dan syukur yg datang sesuai.";senang
"lumayan bagus 
tpi aku salah pilih ukuran jadi kebesaran🙁
jahitan nya gak rapi, btw tali yg stu nya sengaja aku cpot😊";senang
Alhamdulillah... paket pesanan nya sudah sampai dengan aman dan sesuai dengan pesanan;senang
Alhamdulillah... paket pesanan nya sudah sampai dengan aman dan sesuai dengan pesanan;senang
Alhamdulillah... paket pesanan nya sudah sampai dengan aman dan sesuai dengan pesanan;senang
Bahan nya bagus tebal, tp warna nya agak kekuningan bukan putih bersih.;senang
kecewa ga glow in dark;marah
b aja;netral
Cih, box ny jelek, kusem + basah;marah
Tolong pertahankan kualitas jgn mentang² sudah diatas kualitas mlah buruk;senang
barang sudah diterima,saler amanah;netral
barang sudah mendarat,semoga awet;netral
tolong kualitasnya di perhatikan lagi🙏🏻;netral
Sepatu nya berat. Model dan warna keren;senang
"Bentuk dan ukuran: Pas dikaki
Daya tahan pakai: Semoga awet.
Barangnya bagus. Rekomended buat hiking nih. Terimakasih seller";senang
sepatu kotor kok dikirim;netral
tipis;netral
Tidak sesuai produk;senang
Good;senang
"Bentuk dan ukuran: Praktis buat dibawa
Aroma: Biasa saja
Daya tahan pakai: Baru pertama
Warna: Putih
Semoga cocok di wajah bumil ku & kalau ok pasti co disini lagi";senang
Pesen cargo yg dtg chinos...;netral
Bagus;senang
Mksih,pket dh smpe;netral
Barang bagus, penjualnya ramah, amanahcuma ukuran yg sedikit kebesaran di saya harusnya di 42 pdhl biasanya 43;senang
Tampil bagus kualitas ok tpi ukuran nya tidak sama yg putih, ini terlalu pendek pdahal sama2 ukuran L;senang
Size 34/22,4cm ternyata masih kekecilan di telapak kaki anak sy yg panjangnya 21cm lebih sedikit,sy pesan naikin 1 size ke 34 sesuai panduan,ternyata masih kekecilan,trs berapa min ukuran bt anak sy,mau pesan lagi ini, dah ke 3x ini beli disini;senang
"Bagus kainnya adem
Sengaja pilih size xl biar gede";senang
"Kardusnya penyok2 untung dlem nya aman 
Udh langganan spatu n sendal paksdu dr aerostreet karna bagus, murah lokal punyaa";senang
"kegedeann
bisa tuker ga yaa";netral
Sepatu buat kerja proyek terlalu tebal bawahnya,mengecewakan;netral
Bentuk dan ukuran: Sesuai;senang
"Packing gal bangat.
ga aman..gmna klau kena basah";netral
Lumayan lah sesuai harga;senang
Size 43 rasa 45, size chartnya aneh gak jelas.. sy biasanya pesan sandal merk lain di size 43 pas, lah ini kebesaran.. buat kalian yg mau pesan mohon di downsize 1 atau 2 ukuran yah. CS nya sama sekali gak membantu permasalahan customer, gmn mau memajukan brand lokal kalo gini;senang
lumayan... semoga kainnya gak lombeng setelah dicuci. keranya juga kyk kebesaran gak sih.. intinya sesuai hargalah.. jangn harap lebih;senang
Mantap betul sepatu ini🔥🔥🔥;senang
Bagus , tapi nyampainya lama sekali , sampai saya ambil ke gudang kurir nya sendiri , udh lewat 3 hari estimasinya;senang
nice;netral
Saya kira seperti karet bisa mentul kak ternyata bukan;senang
Sesuai pesanan;senang
"Bagusss
Sesuai pesanna";senang
Model bagus, cuman sayang sudah pakai seminggu masih terasa yang kanan kekecilan padahal sama size 40;senang
ok sih tp solnya tinggi jd agak aneh aja😁;senang
"Barangnya ok, cuma benang masih panjang,cleanlines upper harus di perhatikan lagi dan lainnya.. 
biar sepatunya semakin laris";netral
Udah pernah beli 2 kali, tp yg skrg dateng gatau kenapa tipis banget bahannya, hadeh;netral
Ukuran disarankan ambil 1 size keatas. Berat sepatu agak sedikit berat. Sol tebal. Masih baru datang belum dipake jalan. Bintang tambah jika dirasa nyaman. Harga nya murah ya. Ya sesuai lah.;senang
Ukuran disarankan ambil 1 size keatas. Berat sepatu agak sedikit berat. Sol tebal. Masih baru datang belum dipake jalan. Bintang tambah jika dirasa nyaman. Harga nya murah ya. Ya sesuai lah.;senang
Realpict;netral
Bagus;senang
"maaf ya bintangnya 4,
ternyata warna hitamnya tidak sesuai ekspektasi.
ku kira hitamnya pekat gt warnanya";senang
Kebesaran serelah diukur ternyata uk xxl lebar dada 60 cm, klu tahu ginai kan ambil xl;senang
Bahan: Bahannya tebel tapi sayang kain dalamnya bulu bulunya banyak yang nempel ke baju;senang
"untuk harian bole lah
warna cakep";senang
Tidak ada produk ini diterima;netral
Produk nya bagus, ekspedisi nya yg lama;senang
Barang cuma sampe sebelah ..udah di kasi video unboxing juga percuma ..ga d gubris Dan ribet . Padahal gue beli dsini udah bnyk ..;netral
Bagus,hanya sepatunya berat jadi kurang nyaman ,,ukurannya lebih besar jadi yg mau co mending turunin 1size dari biasa pake,,;senang
Sesuai pesanan;senang
"barang cepet sampai nya mantap 
size 40 nya kebesaran";senang
mantap;senang
"Jelek baju nya bahan tipis bngt
Nyesel belinya";marah
Kualitas produk: Baik;senang
Sesuai dengan barang pesanannya;senang
Pinggang nya terlalu kecil , hrs nya pinggang nya bisa di tarik ini nggak, karet hy formalitas tp klu ditarik ya mentok;netral
apa nya ini ga sesuai beli apa dapet nya apa haduh;senang
"Shape and size: Nice 👍
Wearability: Nice 👍
Color: Good 👍";senang
Nice;netral
Bahan lebih tipis dari yg biasanya;senang
bagus 👌;senang
Semoga awet;netral
Bagus sekalii;senang
Agak kecil, naikin size 1 - 2 dari yang kita biasanya;senang
Bagus;senang
Mantap sesuai pesanan;senang
Kualitas kain bagus, minusnya jahitan kerah kurang rapi;senang
Berat sepatu nya;netral
Sering beli tapi kali ini ukuran sama 42 tapi kok sandal beda;senang
Pas;netral
gak sesuai size chart;senang
Keren;senang
Ukuran kekecilan;netral
👍;netral
👍;netral
Barang tidak sesuai, sdh komplen diminta hub sesuai intruksi tp ditolak.. Lain x lbh teliti krn org pesan utk keperluan skola, sdh waktunya dipakai malah salah model anaknya ga mau, yg dipesan massive low yg datang Hoop... !;senang
Ukuran nya press dibagian,klo bisa L agak besar;senang
JnT kurir terburuk. Barang sampai tgl 7 seminggu kemudian bru barang dtg itu juga hrus di ambil di kantor jnt krna kurir malas antar. Tp di aplikasi tertera barang sudah di terima. Fucek jnt;sedih
"Bagus nyaman di pakai 
Lokal bikin Pd";senang
Produk lokal kualitas inpirt sangat rekomended;senang
Produk lokal kualitas inport samgat bagus;senang
ukuran y 40 kecil ini mah;netral
Barangnya oke, cuma salah pilih ukuran aja ternyata ukuran 40 kecil sekaliiiii😭😭;netral
Wangi parfum enak, namun barang datang dalam keadaan pecah;netral
bahannya kasar dan rada panas;marah
Alhamdulillah sepatu nya udah sampai... realpick,, sepatu nya enteng;senang
Yang dikirim ga sesuai;senang
Kualitas produk: Bagus cuma ada bekas jahitan sedikit;senang
Saya pesan 2 saya juga bayar 2 barang kenapa yang datang cuma 1 saya mohon pertanggung jawabannya dari penjual;netral
mantapp;netral
sesuai foto, tapi kotak nya udah rusak dan ga ada pantalan penahan sepatu nya. kedepannya tolong perbaiki;senang
baguss sesuai pesanan;senang
Warna nya ga sesuai;senang
👍👍👍;netral
"Barang sudah mendarat dengan selamat.. barang aman dan sesuai yang saya pesan..

Sepatu nya buagusssss bangett..
Keren!!
Rekomendasi banget

Sayang sekali baru di pake sekali baru tau ada yang ngelupas sedikit, 
Tolong di cek lagi sebelum packing. Tks";senang
Bentuk dan ukuran: Bagus sesuai pesanan,;senang
Daya tahan pakai: Kayak Tinggi sebelah d pake dan saat d tes lemnya lepas;senang
Paketnya sesuai dgn harapan;senang
"Barangnya bagus 😊, cuma size 43 kebesaran kali disaya😇
Bentuk dan ukuran: Kebesaran 43";senang
ukuran 42 kayak kekecilan ya;netral
di pas 23 ternyata kekecilan 🤣;senang
kerdus ny penyok pdhl mau disimpan;netral
Barang tidak kuat .. lem nya cepat lepas ...harga 200 tpi lem nya aduuuu.baru di pakek 1 minggu;senang
"Kak ini sendal kecil kurang gede.masa no 43 kecil sj.
Harus nya no 44";netral
Sepatunya bagus sesuai dengan pesanan.;senang
Bagus untuk harga segini, salah ambil ukuran jadi kekecilan;netral
Kasih bintang 4 karna besi2 di tali sepatu nya pada lepas baru di pake pada lepas hhee;senang
bahannya bgs gk nerawang,tp gede bgt plc;netral
Kurang suka bahanya;senang
Agak berat sepatunya, lemnya rapi, cuman jahitan yg tidak rapi.. Banyak sisa2 benang yg belum kepotong. Makasih;senang
"Barang sampe cepet bngt cuma 3 hari
Selernya juga ramah bngt";senang
Sdh q tulis beli 5 variant yg berbeda malah dikirim 1 variant yg sama cok;senang
barang tidak sesuai pesanan, dipoto motif hijau stabilo tapi yg datang malah putih saja;senang
Lah ketemu cs menyebalkan lagi.... Solusi belum kelar dah minta rate 5?? Mantap betul... Kejar apaan????;senang
"barang bagus tapi ada yg tidak ada plastik di box nya dan satu nya ada plastik di box nya pengiriman cukup cepat
box 1 rusak dengan solatip karena tidak ada plastik dan box 2 aman aman saja";senang
Barang nya lumayan bagus sih cmn agak telat tapi gpllh;senang
aku biasa pake ukuran 42,trus aku pesan ukuran 43 tapi masih kecil 😓;senang
Bagus, tp ndak dapet tali tambahan. Trs talinya ada bekas kotornya. Selain itu bagus semua;senang
Mantap cocok moga awet;senang
hati² salah pilih ukuran karna kebijakannya ga bisa tuker size.;netral
Kekecilan bisa diretur sandalnya;netral
Order lain kirim motif dan gambar lain;senang
Order lain malah kirim motif dan gambar lain, lain kali kalo packing fokus dong biar gak salah kirim. Ini mau dipake H-3;senang
Bajunya bagus sesuai pesanan ,pengiriman juga cepat;senang
kirain bakal samaa kaya yg di etalasee ternyata tidakk yaa, tp isokey as ong is pink i love it;senang
sayang gabisa tuker ssize, pdhl setiap sepatu beda ukuran untuk kaki, biasa 38 masih longgar ini ngepas banget;senang
Ka mana komisi affiliate saya ka ko gada ya padahal uda saya masukanshowcase loh;netral
"Bentuk dan ukuran: Pas
Sesuai foto Dan nyaman 
Tapi synthetic dosnya rusak tpi gk pp
Kualitas:bagus lumayan Juga mntap Lah pokoknya";senang
ukuran 41 kayak ukran 43 sendal2 lain..;netral
Mantap;senang
kekecilan. padahal 44;netral
ukurannya kebesaran dikit, tapi sendalnya enak dipakenya empuk;senang
pakett lama sampai tapi kurir nya baik;senang
KLO yg ini agak tipis sih bahannya sesuai lah dg harga;senang
"bahan bagus, ukuran pas
cuma yg bikin jengkel : 
- zipper suka kebuka sendiri
- panjang lintasan zipper kurang panjang";senang
"bahan bagus, ukuran pas
cuma yg bikin jengkel : 
- zipper suka kebuka sendiri
- panjang lintasan zipper kurang panjang";senang
Bgus;netral
Ok;netral
Untuk kualitas nya ckup memuaskan krna sya udh 2 tahun make aero dan ini sepatu kedua sya, cuman mohon sangat mohon untuk packingan paketnya di perhatikan masa cuman pelastik bening aja yg lapisi box sepatunya, apa lgi pengiriman keluar pulau, tolong di perhatikan;senang
sepatunya berat banget, terutama bagian solnya yg terbuat dari karet.;senang
39cwek kek 39cwok;netral
Good;senang
Kurang suka sama bahannya. Kirain bahan katun padahal cekout pas live. Minta di spill tg gk di spill cuma bilang semua bahan katun cek out saja. Dan aku percaya. Datangnya bukan bhan katun.;senang
kkcln;netral
Bentuk dan ukuran: Mantap;senang
"Bentuk dan ukuran: Keren n pas
Aroma: Baru
Daya tahan pakai: Empuk
Warna: All black elegan";senang
"Oke, empukkk
Bentuk dan ukuran: Oke
Empuk semoga awet";netral
Bentuk dan ukuran: biasa ny pakai 42 kok ini ke gedean ya..dak bisa di retur;senang
Bentuk dan ukuran: boxnya tulisan 41 tapi sepatunya uk 43 dan yang saya pesan uk. 41 tapi diluar itu ok sy kasih bintang 3 dulu;senang
udah beberapa kali beli kaos dengan ukuran XL tapi yang ini kok ukurannya XL tapi kok beda lebih panjang..;netral
Bagus cuma berat aja;senang
harga paket 165k kurir minta 10k . korupsi 10k;netral
Size 43 tapi sempit kaki ga bisa masuk, padahal ukuran kaki juga normal dan punya banyak sepatu aerostreet size 43 and they're fine. Sandal ini gede perlu di review lagi standard pengukuran kakinya. Endingya ga kepake boss, kupake sekali dan ga nyaman.;senang
"Pas.....
Kualitas produk: Bagus";senang
Terlambat bahan agak tipis;netral
Jahitannya jebol nggak rapi kurang puas;senang
Oke;netral
Lumayan;senang
Ukuran nya kekecilan padahal itu udh naik size, udh gitu ngak bisa di reture biasanya bisa di yg lain, jaitan kurnag rapih, pakcingnya kurang;senang
sepatunya sampai dengan baik, namun untuk packaging nya mungkin lebih diperhatikan lagi karena box nya robek dan plastik pelindungnya juga robek (kurang layak dijadikan hadiah/diberikan orang lain);senang
Baik;senang
kualitas sesuai dg harga, beli 4 pcs ukuran XXL semua tp kenapa yg coklat gede sendiri;senang
saya salah memesan ukuran,dan saya meminta pengajuan penukaran tapi mereka tidak mau,saya sudah bilang kalau ongkir saya yg tanggung tapi tetap saja mereka tidak mau;netral
Bahan dalemnya buluk nempel di baju;netral
pengirimannya terlalu lama min tapi barang nya bagus kok;senang
Barang nya sesuai tapi masih ada bebarapa kecil bagian yang cacat produksi;senang
Ga ada dapat stiker;netral
.;netral
Ukuranya terlalu kecil;netral
Bagus;senang
Barang oke, real pict;netral
Okelah;netral
Bagus sih cocok buat daily,empuk sama harusnya ambil yang 41 😅,untuk kurangnya di jahitan ada yang masih sisa sisa yang belum dipotong, sama di packingnya agak kaget soalnya kok ada merah merah 😁;senang
Jahitannya kurang rapi;senang
"Klo kualitas sepatu ga diragukan lagi aerostreet sllu juara, tp kecewa sama packingnya knp tiap pesen sepatu boxnya sobek
Entah dr tokonya atau dr expedisinya
Padahal mau buat kado biar kliatan rapi klo misal ga sobek";senang
Semoga awett;netral
Produk aman tapi sayang sekali kardus nyaa lecet semuaa;senang
"UK 39 kayak ukuran 37 
Di kaki sakit
Lainya itu bagus";netral
"sandalnya oke, design bagus, panjangnya juga pas, tapi ternyata lebar sandalnya sedikit kurang lebar.

mungkin saran buat seller, tolong dimasukan juga data lebar sandalnya untuk setiap varian ukuran agar pembeli bisa tahu lebih detail tentang ukuran sandalnya.

overall quality dan kenyamannya cukup oke, terimakasih.";senang
Wangi....tapi aku kurang cocok lebih suka for her;senang
Bagus;senang
hmmm sepatunya digambar dan video sepertinya ok banget 🫣 pas datang ya sesuai harga si ga bs berexpect apa2 dengan harga segitu , jahitan ga rapih dan pemotongan karetnya jg tidak rapih 😱;senang
boLong;netral
Lain kali jangan pakai ekspedisi ninja kak, soalnya barang engga ke kirim;senang
bagus cuman agak lama sampe nya pas sebelum di check out tanggal 10 pas besok nya tanggal 11;senang
Smell soooo good☺️☺️;senang
𝕂𝕖𝕜𝕖𝕔𝕚𝕝𝕒𝕟 🙏 𝕓𝕚𝕤𝕒 𝕥𝕠𝕝𝕠𝕟𝕘 𝕕𝕚 𝕥𝕦𝕜𝕖𝕣 𝕜;netral
berat tp bgus;netral
.;netral
Tips banget wkwkwk kaya kaos 20 ribuan cuma modal nama besar doang🥱🥱;senang
"Barang nya bagus sesuai yg di gambar 
Kurir nya ramah";senang
Tidak ada pengaman di packingan;netral
pengiriman cepat,semoga awet,saller amanah;netral
Bagus;senang
Warnanya gak full hitam ada pudarnya gitu;netral
"Bentuk dan ukuran: 40 ukuran yang pas
Daya tahan pakai: Awet
Warna: Putih";senang
amanah;netral
saya pesan warna navy datang nya hitam;netral
Katanya abu muda pikirku muda banget lagi kah ternyata mendekati tua juga warnanya tu;senang
lumayan dengan harga segitu,sayangnya ada mines nya.....blom jahitan.cuman pres lem aja...maaf saya kasih bintang 3 biar kedepan ya bisa jaga kwalitas;senang
pengiriman lama;netral
Bahannya tebal dan nyaman dipakai;senang
Pemesanan kedua kalinya, suka bahannya adem dan tebal😘😘;senang
Aku udh punya 7 kaossnya🥰🥰;netral
Sepatunya bagus. ,, 🥰;senang
lem sedikit belepotan dn jahitan sedikit kurang rapih..sesuai harga lah;senang
Baguss sepatunya,, sayang gak dapet insole yang warna orange🥺;senang
Bagus pas di kaki;senang
Good;senang
"Sayang sekali kurang sesuai deskripsi ukuran dengan asilnya. Padahal aslinya bagus banget sepatunya. Aku pesan size 32 untuk anak yang kakinya ukuran 19 cm masih kesempitan. Padahal di deskripsi setara 21 cm.
Boleh di update lagi deh datanya biar ngga terlalu banyak yang salah beli size terus.";senang
kaos ee baguss menyala tokoh nyaa 🔥;netral
Modelnya bagus dan semoga awet.;senang
kualitas barang oke pengiriman yg gk oke;netral
barang nya oke pengiriman juga cepat cuma ada noda kuningnya tolong diperhatikan lagi🤗;senang
"Sepatunya bagus 
Adek saya suka katanya";senang
Lebih nendang wanginya yg saya beli pertama kali yg ukuran 10ml;netral
Bagus;senang
Barang bagus pengiriman cepat;senang
"Kecewa banget beli udh 4 kali dua kali ukuran nya gak pernah pas,padahal pesen ukuran nya sesuai yang biasa di pakai,coba tolong sol nya di cek lagi masa lompat nya harus 2 
 ,pertama beli 38 kekecilan pesen 40 baru pas,ini buat anak ukuran 34 kekecilan min";senang
